model,tau_up,tau_dn,margin,median_sharpe,geo_equity,avg_trades,total_trades,avg_win_rate
logreg,0.4,0.5,0.1,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.5,0.12,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.5,0.14,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.5,0.16,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.5,0.18,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.5,0.2,2.342900804747955,1.7153829282194066,11.766666666666667,353,0.613335275835276
logreg,0.4,0.55,0.0,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.02,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.04,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.06,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.08,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.1,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.12,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.14,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.16,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.18,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.55,0.2,2.540078940656387,1.7994900412580472,11.678571428571429,327,0.5939123376623378
logreg,0.4,0.6,0.0,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.02,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.04,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.06,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.08,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.1,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.12,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.14,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.16,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.18,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.6,0.2,2.590132357112276,1.7904334760717195,11.74074074074074,317,0.6018805268805268
logreg,0.4,0.65,0.0,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.02,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.04,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.06,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.08,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.1,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.12,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.14,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.16,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.18,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.65,0.2,2.472849968264128,1.6096451728012138,11.296296296296296,305,0.5882053132053132
logreg,0.4,0.7,0.0,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.02,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.04,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.06,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.08,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.1,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.12,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.14,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.16,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.18,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.7,0.2,2.490025524200498,1.608233166293143,11.72,293,0.5901708291708292
logreg,0.4,0.75,0.0,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.02,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.04,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
