open_time,close,returns_24h,returns_7d,price_zscore_20,price_momentum_10,ma20_ma100_ratio,ma_arrangement,ma5_slope,ma20_slope,volatility_20d,atr_14,volume_ratio_20,taker_buy_ratio,obv_momentum,rsi_14,macd,bb_position,bb_width,resistance_distance_20,support_distance_20,price_percentile_50,day_of_week,us_session,transaction_count_24h,fear_greed_index,funding_rate_deviation,open_interest_total,orderbook_imbalance,future_close,r_future_7d,y_up,y_dn
2020-11-08 16:00:00,15339.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,15855.29,0.033626976681723875,1,0
2020-11-08 20:00:00,15475.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15957.0,0.031140348042985266,1,0
2020-11-09 00:00:00,15434.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,16006.5,0.03708805448721275,1,0
2020-11-09 04:00:00,15303.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,16235.71,0.06093146166241703,1,0
2020-11-09 08:00:00,15802.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,16235.68,0.027419270123063777,1,0
2020-11-09 12:00:00,15000.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,16450.0,0.09659648449165936,1,0
2020-11-09 16:00:00,15360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16779.01,0.09238346354166649,1,0
2020-11-09 20:00:00,15328.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,16713.57,0.09036553693435923,1,0
2020-11-10 00:00:00,15334.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,16573.58,0.08077452035910238,1,0
2020-11-10 04:00:00,15274.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750.0,0.09658167667665696,1,0
2020-11-10 08:00:00,15279.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,16995.06,0.11229747029302506,1,0
2020-11-10 12:00:00,15167.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,17322.19,0.14206042001675945,1,0
2020-11-10 16:00:00,15297.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,17685.22,0.15605238352353323,1,0
2020-11-10 20:00:00,15297.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,17659.38,0.15441835471958631,1,0
2020-11-11 00:00:00,15401.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,18030.71,0.17068089002006248,1,0
2020-11-11 04:00:00,15400.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,18063.7,0.17292868872524347,1,0
2020-11-11 08:00:00,15574.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,18249.99,0.17178807895993975,1,0
2020-11-11 12:00:00,15667.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,17873.88,0.14084202289230996,1,0
2020-11-11 16:00:00,15807.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,17659.9,0.11717922667479796,1,0
2020-11-11 20:00:00,15684.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776.12,0.13337464869193538,1,0
2020-11-12 00:00:00,15628.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,17915.46,0.14635906768175877,1,0
2020-11-12 04:00:00,15862.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,17649.94,0.11266583662984031,1,0
2020-11-12 08:00:00,15762.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,17765.33,0.12705939077116346,1,0
2020-11-12 12:00:00,16125.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,18045.0,0.11906907344553574,1,0
2020-11-12 16:00:00,16063.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,17955.8,0.11777965501334986,1,0
2020-11-12 20:00:00,16291.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,17802.82,0.09274324724126037,1,0
2020-11-13 00:00:00,16432.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,17955.06,0.09262282761688523,1,0
2020-11-13 04:00:00,16253.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,18212.0,0.12051091163025363,1,0
2020-11-13 08:00:00,16225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18263.5,0.12563944530046234,1,0
2020-11-13 12:00:00,16100.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668.56,0.15952564476027287,1,0
2020-11-13 16:00:00,16282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.38,0.14404741432256496,1,0
2020-11-13 20:00:00,16320.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,18655.67,0.14306800566152167,1,0
2020-11-14 00:00:00,16178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,18659.48,0.15334187959170809,1,0
2020-11-14 04:00:00,16089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18669.99,0.16041954130151037,1,0
2020-11-14 08:00:00,15925.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,18531.06,0.16361368979444224,1,0
2020-11-14 12:00:00,15951.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,18790.01,0.1779152603573737,1,0
2020-11-14 16:00:00,15881.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,18679.97,0.17622201666988846,1,0
2020-11-14 20:00:00,16070.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,18703.8,0.16386286631674896,1,0
2020-11-15 00:00:00,15929.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,18559.91,0.16513041551288277,1,0
2020-11-15 04:00:00,16030.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,18498.31,0.15391587496647108,1,0
2020-11-15 08:00:00,15953.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,17887.82,0.12123191330924699,1,0
2020-11-15 12:00:00,16027.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,18295.4,0.14152262498915902,1,0
2020-11-15 16:00:00,15855.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,18573.58,0.1714437263525297,1,0
2020-11-15 20:00:00,15957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18414.43,0.15400325875791188,1,0
2020-11-16 00:00:00,16006.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,18369.0,0.1475962890075906,1,0
2020-11-16 04:00:00,16235.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,18458.13,0.136884681975719,1,0
2020-11-16 08:00:00,16235.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,18567.7,0.14363549909828222,1,0
2020-11-16 12:00:00,16450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18261.86,0.1101434650455928,1,0
2020-11-16 16:00:00,16779.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,18444.44,0.09925674995127842,1,0
2020-11-16 20:00:00,16713.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,18368.0,0.09898723013694855,1,0
2020-11-17 00:00:00,16573.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,18338.52,0.10649117450786116,1,0
2020-11-17 04:00:00,16750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18369.36,0.09667820895522383,1,0
2020-11-17 08:00:00,16995.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,19064.99,0.12179598071439579,1,0
2020-11-17 12:00:00,17322.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,19358.57,0.11755903843567128,1,0
2020-11-17 16:00:00,17685.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,19160.01,0.08339110285311668,1,0
2020-11-17 20:00:00,17659.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,19160.01,0.08497636949881571,1,0
2020-11-18 00:00:00,18030.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,18808.03,0.04311089247178845,1,0
2020-11-18 04:00:00,18063.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,18975.13,0.05045644026417628,1,0
2020-11-18 08:00:00,18249.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,19281.55,0.05652386658842001,1,0
2020-11-18 12:00:00,17873.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,19126.84,0.07010005661893226,1,0
2020-11-18 16:00:00,17659.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,18981.29,0.07482431950350787,1,0
2020-11-18 20:00:00,17776.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,18719.11,0.05304813423851784,1,0
2020-11-19 00:00:00,17915.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,17927.98,0.0006988377635852583,0,0
2020-11-19 04:00:00,17649.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,17619.9,-0.0017019887886302598,0,0
2020-11-19 08:00:00,17765.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,17100.0,-0.03745103524674187,0,1
2020-11-19 12:00:00,18045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16905.18,-0.06316541978387358,0,1
2020-11-19 16:00:00,17955.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,16516.87,-0.08013733723922079,0,1
2020-11-19 20:00:00,17802.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,17149.47,-0.036699242030195145,0,1
2020-11-20 00:00:00,17955.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,17078.11,-0.048841385102583956,0,1
2020-11-20 04:00:00,18212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17094.18,-0.06137821216780148,0,1
2020-11-20 08:00:00,18263.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,16789.37,-0.08071453992936739,0,1
2020-11-20 12:00:00,18668.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,16498.85,-0.11622267598572156,0,1
2020-11-20 16:00:00,18627.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,16803.14,-0.09793325738778091,0,1
2020-11-20 20:00:00,18655.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,17139.52,-0.08127019828288118,0,1
2020-11-21 00:00:00,18659.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,16990.27,-0.08945640500163987,0,1
2020-11-21 04:00:00,18669.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,17014.72,-0.08865939403288381,0,1
2020-11-21 08:00:00,18531.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,17160.29,-0.07397148355247896,0,1
2020-11-21 12:00:00,18790.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,17517.04,-0.06774716990571039,0,1
2020-11-21 16:00:00,18679.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,17814.5,-0.046331444857780846,0,1
2020-11-21 20:00:00,18703.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17719.85,-0.05260695687507355,0,1
2020-11-22 00:00:00,18559.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,17867.48,-0.03730783177289121,0,1
2020-11-22 04:00:00,18498.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,17817.34,-0.036812552065567106,0,1
2020-11-22 08:00:00,17887.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,18090.44,0.011327260672345796,0,0
2020-11-22 12:00:00,18295.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,18119.97,-0.009588749084469383,0,0
2020-11-22 16:00:00,18573.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,18042.86,-0.02857392059043007,0,1
2020-11-22 20:00:00,18414.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,18184.99,-0.01245979375956785,0,0
2020-11-23 00:00:00,18369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18579.5,0.011459524198377702,0,0
2020-11-23 04:00:00,18458.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,18623.0,0.008932107423666347,0,0
2020-11-23 08:00:00,18567.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600.95,0.0017907441417084335,0,0
2020-11-23 12:00:00,18261.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,19291.88,0.05640279796252967,1,0
2020-11-23 16:00:00,18444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,19259.98,0.044216034750851785,1,0
2020-11-23 20:00:00,18368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19695.87,0.07229257404181189,1,0
2020-11-24 00:00:00,18338.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,19419.74,0.058958956338897694,1,0
2020-11-24 04:00:00,18369.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,19515.63,0.062401194162453155,1,0
2020-11-24 08:00:00,19064.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,19425.0,0.018883303898926673,0,0
2020-11-24 12:00:00,19358.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,19263.37,-0.0049177186124802486,0,0
2020-11-24 16:00:00,19160.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,19069.79,-0.004708765809621096,0,0
2020-11-24 20:00:00,19160.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,18764.96,-0.02061846523044608,0,1
2020-11-25 00:00:00,18808.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618.25,-0.010090370974525142,0,0
2020-11-25 04:00:00,18975.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,19124.48,0.007870828816455955,0,0
2020-11-25 08:00:00,19281.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,19127.31,-0.007999356898174548,0,0
2020-11-25 12:00:00,19126.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,18891.57,-0.012300515924219546,0,0
2020-11-25 16:00:00,18981.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,19101.1,0.006312005137690813,0,0
2020-11-25 20:00:00,18719.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,19204.09,0.025908283032686885,1,0
2020-11-26 00:00:00,17927.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,19087.0,0.06464866649784295,1,0
2020-11-26 04:00:00,17619.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,19208.11,0.09013728795282594,1,0
2020-11-26 08:00:00,17100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19396.5,0.13429824561403514,1,0
2020-11-26 12:00:00,16905.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,19535.0,0.15556296945669912,1,0
2020-11-26 16:00:00,16516.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414.29,0.17542185656241172,1,0
2020-11-26 20:00:00,17149.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,19421.9,0.13250730197492988,1,0
2020-11-27 00:00:00,17078.11,-1.5189544197645721,-2.926042137270666,-1.7445460766852834,-2.9145857856324167,-2.2289488509486763,-3.95317163583934,-1.1012196229199407,-2.349626044062027,2.5572772871455673,3.292584135829769,-0.6094921939685257,0.6370818112800262,-3.21258827008049,-2.315457535248992,-3.8937714643618504,-1.744546076546804,2.1813608179089843,3.8548637833877355,-0.6081873892155786,-3.597997543703072,0.5,-0.7071067811865475,0.33721296694167413,-1.0802369021218854,-0.1799494832399929,1.0478855214036749,-0.005166700327318012,19162.62,0.12205741736058595,1,0
2020-11-27 04:00:00,17094.18,-1.0166472008351288,-3.058745721759122,-1.5993404411806749,-2.63902421848722,-2.487722938062151,-3.7156021694827985,-0.1502970212078998,-2.1959192866735777,2.4627555837282444,3.0687348828831014,-1.042406007296204,-1.1380111587425854,-2.7188126111988518,-2.240649061958793,-3.762078556668655,-1.5993404414662626,2.3181518948111277,3.597266960945403,-0.5758065501098523,-3.3238352457085307,0.4975381435851932,-0.7029350233548072,0.3357324635448297,-1.07106621833689,-1.2240706330963724,-0.9135322142374211,0.6547657633400527,19283.94,0.12809973920948514,1,0
2020-11-27 08:00:00,16789.37,-0.687918040190305,-3.296607861054428,-1.7180329042125695,-2.7528983478662004,-2.756459278839716,-3.5162862712713414,-0.343914525604927,-2.448592817788118,2.524224079154682,3.021736521384147,-0.2082227779433684,0.23584176471810975,-2.868487792448064,-2.1704125819121383,-3.7365716422610564,-1.7180329044620826,2.5107955192011664,4.07417305323401,-1.1357669571747795,-3.350318179815919,0.4951122971310933,-0.6988362419217078,0.3342712905265297,-1.0621252016228038,0.5918366629671686,0.17621086750942364,-0.1159048579387085,18833.25,0.12173655116302773,1,0
2020-11-27 12:00:00,16498.85,-0.845622765581636,-3.7829140997266646,-1.7801052816501444,-2.729070825645942,-3.0417434292184202,-3.34594951415297,-0.1691681402509087,-2.7330128134161744,2.519850731357393,3.0675228975874758,-0.4300353133726698,0.7045562632473337,-2.9222236437111193,-2.4185903971047336,-3.766386137823665,-1.7801052816100258,2.742109290694673,4.435367525822301,-1.6810633893435327,-3.2845967800212557,0.49272159123990944,-0.694808333779651,0.3328290308661969,-1.0534044231374124,0.3907949830785444,1.7626870008432847,0.21546821050212905,18943.35,0.14816184158289825,1,0
2020-11-27 16:00:00,16803.14,0.30021062781957525,-3.267798430189995,-1.4158256552651316,-1.5286040824052733,-3.363141053079036,-3.1981880666697604,-0.7550270937458414,-3.0667133331923955,1.7738008924726156,2.9684353709113163,-0.9220487121945653,0.7291688080032498,-2.4162180663847685,-2.3592486591225277,-3.5858530031427422,-1.415825654966576,2.719849355065134,3.5151914915440083,-1.0795007735757398,-2.902010312667555,0.49036518561901965,1.4474937289114915,0.3314052800306638,-1.0448949872221462,-0.1994815825605294,0.15356519591950807,1.075735877297025,19038.73,0.1330459664086594,1,0
2020-11-27 20:00:00,17139.52,-0.1964985028431469,-2.858635411024488,-1.07099337765898,-0.804638441295552,-3.6375075105538137,-3.0684188674771486,-0.021110128095854764,-2.9216483370835267,1.834626666773601,3.0102501752778763,-0.7305008744037781,2.2078127657842046,-1.919648105778185,-1.8947736907940307,-3.2709880673752876,-1.0709933773144005,2.50267935696517,2.7321947317931,-0.45679477363416415,-2.409669618593826,0.4880422678400793,1.430563395277181,0.3299996454974882,-1.0365884932530158,-1.0360632775782432,0.4623445430024986,1.4654556709570068,18650.52,0.08815882825189969,1,0
2020-11-28 00:00:00,16990.27,-0.3224074461523015,-2.8934991471968683,-1.114115035998272,-0.38498616198947627,-3.8407376324249465,-2.953263888328982,-0.31794043058525806,-2.7852056954976994,1.816753882417718,2.8223340896803863,-1.1526139531648938,0.24105110794794524,-1.8475259782398898,-1.863843075687459,-3.060969964365856,-1.1141150361045402,2.3306513947711736,2.9116282630806576,-0.7248664729796811,-2.58081250741977,0.9946351544273336,-0.7071067811865474,-0.5508735982037185,-0.7005567976296985,-0.7349121585831714,-0.7070579178848602,0.5820946963314827,18818.85,0.10762512897087562,1,0
2020-11-28 04:00:00,17014.72,-0.3072773587766607,-2.783621789126305,-1.0194613223701126,-0.1259806487584394,-3.991585808143366,-2.8501711544670596,0.27591758451877707,-2.686128379742879,1.7848085067407657,2.4724426005739497,-1.387954415021632,0.45779248363500497,-1.5250566484147314,-1.7032259207020877,-2.8605757876529645,-1.0194613222025977,2.111031508715059,2.770069810917317,-0.6760508902707115,-2.4334757101512268,0.9872240183508783,-0.7031230493106523,-0.5481737187087449,-0.6966340242821073,0.07378597285264125,1.0855184783297511,-0.8303222608249736,18911.31,0.11146759981945054,1,0
2020-11-28 08:00:00,17160.29,0.4414010490193872,-2.4747775368958065,-0.8258701561417533,0.5249165281634716,-4.031495857758754,-2.7571719472918175,1.0523821632137345,-2.1398229422360733,1.696940501019177,1.571857482287641,-0.9948314645897298,1.5037312325129872,-1.1718545851139064,-1.1138002453137987,-2.6285333089321425,-0.8258701558993821,1.939444996319907,2.4402773043235535,-0.40855940213360803,-1.9272063048456318,0.9799761148087068,-0.6992058987801009,-0.5455131510618627,-0.6927764182628058,-1.4095029719177883,-0.7105895790677849,-0.6784224054476069,19013.43,0.10799001648573525,1,0
2020-11-28 12:00:00,17517.04,1.5501746967810983,-2.3193210580822177,-0.42761022773967916,0.17055897416875293,-4.039640472865917,-2.6727198946744752,1.1274598168316774,-1.9230488038534455,1.7689785261427013,1.423137424766269,-0.43752726219784155,0.8950101898978429,-0.7349028362574587,-0.5537777822584206,-2.3072315395357466,-0.4276102277821572,1.6673987191247646,1.809562984220523,0.22316018377429095,-1.8206842042520588,0.9728855383836306,-0.6953534953651153,-0.5428909504246016,-0.6889821949994963,-1.2453519473125096,-0.18478330741736304,-0.1665963848520887,19110.78,0.0909822664103066,1,0
2020-11-28 16:00:00,17814.5,1.488488887960041,-1.9541765492603365,-0.007473212791569793,0.6069664874758963,-4.045048252578388,-2.5955811910519393,1.0397476080259083,-1.9046776637276353,1.8284239682368462,0.8037007359339489,-0.144299622013099,0.11503133319240544,-0.25417260583263884,0.15464590297437492,-1.9483410506665746,-0.007473212814783587,1.2350115012726557,1.327703539136578,0.7300432023726121,-1.646506426774651,0.9659466784984928,1.4459976109624422,-0.5403062034480083,-0.6852496375962822,0.9488257899816078,0.7021864556208515,-1.5618109690207576,19119.19,0.07323753122456411,1,0
2020-11-28 20:00:00,17719.85,0.7399896492500033,-2.0110209709995712,0.039839442739681936,0.4722744765667263,-4.023101117356205,-0.9453431006169684,1.117177779497354,-1.8222361234780386,1.7951872102631865,0.5431056392929644,-0.97137602689988,-1.8593179773021098,-0.2718310127806004,0.26240506277118963,-1.6962506562339306,0.03983944271870432,0.7885124740176241,1.0608621071747821,0.5659754891368802,-1.6244921221077409,0.9591542007558522,1.429840705968481,-0.5377580269360467,-0.6815770935692365,-1.2423360944086344,-0.9452680855993328,-0.8126756679124721,19147.66,0.08057686718567036,1,0
2020-11-29 00:00:00,17867.48,1.2301872208100835,-1.7565595255917703,0.464512197952184,1.0295579569165556,-3.967048368201615,-0.9388765894041111,1.3083810432068244,-1.5244027689258206,1.7801129550947168,0.23871215148059594,-1.141857750284556,1.2055913884829388,-0.0005989792515774143,0.8371082689537446,-1.4439409049172962,0.4645121979506004,0.34507511666759233,0.6987449380208818,0.812685199364813,-1.4593114147786468,1.4619813944249596,-0.7071067811865475,-1.4875626266134248,-0.014424744080263027,0.10165670766968256,-1.8634163300759623,0.4348742049892511,19183.39,0.07364832645678066,1,0
2020-11-29 04:00:00,17817.34,1.0953477689337636,-1.7241020333808184,0.6601387578140675,1.3399555622898973,-3.88041094371923,-0.9325409885320277,0.9504553321517079,-1.3113310076072608,1.7264163336303737,-0.12862270766257997,-1.3499494547933975,0.5934097220307463,0.019361822921041806,0.3147889056644894,-1.258928090036062,0.6601387578214869,-0.050150147505599624,0.519660301090179,0.7234882640705692,-1.4430403772634761,1.4456406396845756,-0.7032948570222722,-1.4705429187357182,-0.014372752093956364,-0.28248771559712404,0.08684498221733002,0.18745343148833532,19230.99,0.079341248469188,1,0
2020-11-29 08:00:00,18090.44,1.281895139513461,-1.0224210169922974,1.115609254662278,1.2599599558218983,-3.6983681600775555,-0.926331939795365,0.7947456762716292,-0.30874548965261983,1.4304727091869345,-0.12741955674602343,-0.08956250160518205,0.7934092760966559,0.3801678292976778,0.6373634116683793,-1.0200051120320321,1.1156092546904908,0.009427649070332651,-0.7744134720590994,1.1741145947403384,-1.1414841159845883,1.4298358430857425,-0.6995439243733443,-1.4540943388290009,-0.014321318278827174,-0.046150139825464946,-0.4954508816121022,-2.4581397390365365,19089.16,0.05520705964034045,1,0
2020-11-29 12:00:00,18119.97,0.7222152309029055,-1.3093831051389229,1.0032965800422986,0.8573002169102301,-3.5045694714705284,-0.9202452854486289,0.33277105540339796,0.006710166261936725,0.43849964936637664,-0.12162205460165645,-0.7093974565372424,-0.1008350516952226,0.6047724785279854,0.6436595181066882,-0.8222198448399026,1.003296580065366,0.1476840265763905,-0.8103146944543735,1.2125330004521293,-1.0608296422317827,1.4145383329738566,-0.6958523739384593,-1.4381856431150768,-0.014270432718545658,0.5899518468896372,1.0026291008692647,1.3191843851131353,19125.83,0.05551112943343739,1,0
2020-11-29 16:00:00,18042.86,0.11928244902449589,-1.5634772089209583,0.7112012298442911,0.947878989564351,-3.2907076937577107,-0.9142770565051471,0.3593144243347654,0.4181923574608463,0.26190021374661077,-0.3503717195773278,-0.8870994560271686,0.7212574166846921,0.47301126768898066,1.0150177430933938,-0.6930175803651373,0.7112012298541868,0.257240378251759,-0.6999871156014781,1.0758841349357955,-1.1242743082246918,1.3997215400947065,1.44463023702923,-1.422787929504538,-0.014220085741689701,0.8216011497610921,-0.05376516303546007,0.03127997403407024,19132.62,0.06039840690444853,1,0
2020-11-29 20:00:00,18184.99,0.4926347784021738,-1.3197591145858891,0.7725312336529503,1.079405778458774,-3.0789324657895323,-0.9084234618601217,0.34665137026437365,0.7270893209480854,0.27172209679019277,-0.5494553387860192,-0.4481846971101551,1.1511190964720637,0.6229399024926745,1.6529841767035376,-0.5458771289799521,0.772531233665686,0.35501793262905057,-0.7419091161554736,1.2993989498561276,-0.9015565101091639,1.3853608034497933,1.4291792020209926,-1.4078744166714716,-0.014170267914001241,-1.4162380396745522,-1.5227264235916722,-0.6725512391826853,19359.4,0.06458128379504191,1,0
2020-11-30 00:00:00,18579.5,0.8700028998582446,-0.9740071717303367,1.1519411342356527,1.352195047667239,-2.8293142260399704,-0.902680878170056,1.0896283914637213,1.4422656911983647,0.42209112707536667,-0.5420667668123981,0.20790920457954473,0.7774063744628029,0.7899076940310419,1.6656052335350193,-0.30267197342531177,1.1519411342655155,0.4402622822694827,-0.9559483459876001,1.4666617912826798,0.10279147046089333,-1.6207846881005965,-0.7071067811865474,-1.608600330520416,-0.35302425077478145,-0.4561875914994884,-1.6986461640955903,-0.30465609721478126,19282.68,0.03784708953416405,1,0
