"open_time","close","returns_24h","returns_7d","price_zscore_20","price_momentum_10","MA20_MA100_ratio","MA_arrangement","MA5_slope","MA20_slope","volatility_20D","ATR_14","volume_ratio_20","taker_buy_ratio","obv_momentum","RSI_14","MACD","BB_position","BB_width","resistance_distance_20","support_distance_20","price_percentile_50","day_of_week","us_session","transaction_count_24h","fear_greed_index","funding_rate_deviation","open_interest_total","orderbook_imbalance"
"11/7/2020 16:00","14643.52","-0.051339111","0.06252054329347168","-0.698020844","-0.051000358","1.099620160926175","3","-0.012242605","0.003063825428804683","0.07575647804462154","455.6628571428572","1.7138273036607983","0.45018080863407384","-26193.30302","48.72493063540039","343.8016692369147","0.32549478894607736","0.1566979446948055","0.089901881514827","0.0643643058499596","0.7142857142857143","5","1","270901","88","0.00037355776608706515","17433088.63202321","0.2709715231634822"
"11/7/2020 20:00","14818.3","-0.048884718","0.07449060981799716","-0.533591625","-0.058156903","1.1012694608413267","3","-0.009594762","0.0030026409651573265","0.0759408967041492","459.7185714285715","1.1416063719883183","0.4480462599218932","-8355.845405","45.179348266140586","287.3683187009374","0.36660209366864255","0.14011256122800195","0.0770466247815202","0.06324949555617042","0.7346938775510204","5","1","270901","88","0.0022283616645886973","19637556.035872508","0.022925093204031424"
"11/8/2020 0:00","14957.41","-0.037811672","0.09257845684553923","-0.390598669","-0.03948984","1.1027869433960114","2","-0.006469776","0.0028235263818859727","0.07583761084838173","435.8700000000002","0.5861997481024509","0.46830284028917235","-1492.288016","47.09701479284688","250.9763965579259","0.40235033282161486","0.12570685606265664","0.06702965286102341","0.06857938640446444","0.7346938775510204","6","0","243047","82","0.0014358688306743768","22262868.337897766","0.13750610419092887"
"11/8/2020 4:00","14931.53","-0.033208132","0.0825825031121965","-0.600938199","-0.031129167","1.1040452015700626","2","-0.007824748","0.0025934826300520806","0.07586860312843037","395.0228571428574","0.3138571219141676","0.49173023321285136","-11230.83183","36.1212162088109","217.53957554493354","0.3497654501444651","0.11010419590999125","0.0688790766920737","0.05612083959245979","0.7142857142857143","6","0","243047","82","0.0011333042080890763","18923532.933744423","-0.0967092"
"11/8/2020 8:00","15171","-0.022231961","0.10764877071502532","-0.150015633","-0.017167023","1.1054840395416379","2","-0.002239748","0.002823227552909249","0.07630148686065433","378.7728571428574","0.5021886477508934","0.44626627995434415","-5149.20688","44.709283832608826","207.9665724658662","0.46249609181936796","0.0957214031633332","0.052007118845165116","0.060707929602531144","0.7755102040816326","6","0","243047","82","0.0008861460083077802","22361508.451809224","-0.125587569"
"11/8/2020 12:00","15353.48","0.001015131787838186","0.11257020828245778","0.26282881940679165","-0.014534093","1.1067535573415004","2","0.009436976849658761","0.002873727789891719","0.07496622859896107","376.822142857143","0.7181427301324241","0.44633413902960933","5091.2212805501185","41.85592740621301","212.65317606527788","0.565707204851698","0.08366284310969618","0.03950374768456405","0.06617587673934501","0.7959183673469388","6","0","243047","82","0.0015676922204372358","19724583.483295556","0.0864916532301199"
"11/8/2020 16:00","15339.47","0.04752614125565424","0.11237153622801643","0.13304912056959695","-0.01323431","1.1070978825060305","2","0.006879869533690303","0.0020321708258738496","0.07467203848191852","372.9628571428572","0.8824477184125522","0.5000413116277562","-12703.41324","44.67058742762989","212.78401163672243","0.5332622801423993","0.07631049308338432","0.040453157768814745","0.06488164193417374","0.7755102040816326","6","1","243047","82","0.0005628129133424108","24089182.082741316","0.22930808233228442"
"11/8/2020 20:00","15475.1","0.04432357287948019","0.12452130945027795","0.5343572784993218","0.001987126733879796","1.1064516337774024","2","0.006787545079636242","0.0012886107552849307","0.07475163689244456","367.5971428571429","0.4893387698991795","0.5070236026714958","-4294.620891","51.47789524378441","221.28111629655177","0.6335893196248307","0.07559957562991977","0.03133420785649202","0.07307739529954578","0.8775510204081632","6","1","243047","82","0.0006491610364796805","20670096.145485133","-0.027334523"
"11/9/2020 0:00","15434.08","0.03186848525246022","0.1267775089541625","0.3420359504036141","-0.005276506","1.1056142525290433","3","0.006545910007837392","0.0010211244301411581","0.07478591003872827","371.79357142857145","0.5209881262098827","0.47158967672856195","-10784.971","49.95610789644221","222.14441919189994","0.5855089876009035","0.07476538865847929","0.03407524128422297","0.07061386230990124","0.8163265306122449","0","0","326383","90","0.0033392331864856087","18241248.628616","-0.182569598"
"11/9/2020 4:00","15303.26","0.02489564029942004","0.11369413703088349","-0.06575681","-0.002259108","1.1026868703834465","3","0.0017197754279641073","-0.000935797","0.07504189895916161","350.3664285714286","0.6470384975567585","0.42735594988096676","-17094.10464","43.603769397229364","209.85345229575432","0.48356079750475095","0.07319857746407066","0.04291503901783017","0.06266899993857523","0.6938775510204082","0","0","326383","90","0.0008739689316645694","20417496.05709352","0.08790512642239506"
"11/9/2020 8:00","15802.39","0.041618218970403964","0.17909101355152668","1.5421391070324422","0.07913875898691014","1.1017388921861824","3","0.00580329729569016","0.0012121998325652047","0.0771550169671286","381.5414285714286","1.2971236896729206","0.49686436855688915","3136.166804250097","54.89495982246514","237.64892321990556","0.8855347767581102","0.07813334529967518","0.002380019731192597","0.0922752824098127","1","0","0","326383","90","0.0031456731048598984","16765313.114619628","0.16635985145453394"
"11/9/2020 12:00","15000.96","-0.022960267","0.11126453811393433","-1.030406914","0.012326650155550789","1.097471261871877","3","-0.004395332","-0.002392693","0.08310318497770179","429.06785714285706","2.4312617347518612","0.47214614893233225","-31425.82172","43.337049580344555","192.78601385028196","0.2423982714564648","0.07678743091621146","0.05593242032509926","0.04377986475532231","0.5918367346938775","0","0","326383","90","0.0017602654419852258","21894938.374573752","-0.031057803"
"11/9/2020 16:00","15360","0.0013383774015660599","0.13327406270635578","0.2329835446735362","0.026915756136924873","1.094831565382325","3","-0.001496736","-0.000694302","0.08408695319629303","461.1521428571428","1.4099845820965813","0.48271204901257325","-7618.748864","47.84315244120013","184.08138669345135","0.558245886168384","0.07515231249611384","0.03125","0.0661315104166667","0.7346938775510204","0","1","326383","90","0.002407582305458063","18838705.857072998","0.11745664783872836"
"11/9/2020 20:00","15328.41","-0.009479099","0.1313005696943843","0.13803446805817832","0.026579995486061936","1.0926547774623048","3","-0.001376001","-0.000270981","0.08411287856816906","454.11285714285714","0.7163949141997801","0.43896140342104795","-17488.32632","49.86306424737228","172.643728531335","0.5345086170145446","0.07485889456383339","0.03337528158497849","0.06420692035246973","0.6530612244897959","0","1","326383","90","0.00034827584274713054","21957057.807553284","0.20201724118558398"
"11/10/2020 0:00","15334.91","-0.006425391","0.14508331864790525","0.17957473723665665","0.010804165842726254","1.0904668362955967","3","0.0004119663132608602","-0.000330676","0.08320884788897276","411.0371428571429","0.6289670843363125","0.4672918531330823","-7011.568627","62.4310922042943","162.23366896236985","0.5448936843091641","0.07440004177164407","0.03293726536380064","0.06460357445853941","0.6530612244897959","1","0","303270","90","0.002987640488853831","18803207.112563584","0.11444006868987729"
"11/10/2020 4:00","15274.74","-0.001863655","0.13614989251950638","0.022272371364655992","-0.005128479","1.0876904556051674","2","-0.006915554","-0.000999371","0.08328175523974958","381.6935714285715","0.6006797112707457","0.47291258519848023","-13625.90696","58.55949112621331","147.4289366053472","0.505568092841164","0.07220321431013187","0.03700619454079089","0.06091887652424856","0.5918367346938775","1","0","303270","90","0.002047940549837681","18828122.55524448","-0.150498731"
"11/10/2020 8:00","15279.24","-0.033105752","0.12910744346422676","0.08935866393988193","-0.003926472","1.085072748110391","3","0.0036339750813884045","-0.000871697","0.08310360037807439","373.75642857142856","0.8466603701841675","0.49604314673839084","-249.5557328","56.35608116381677","134.5086598400958","0.5223396659849705","0.07023654182463489","0.03670077831096313","0.06119545212981801","0.5918367346938775","1","0","303270","90","0.0007255452112888189","18579747.584776495","-0.074657039"
"11/10/2020 12:00","15167.49","0.011101289517470914","0.10627787121874088","-0.27941886","-0.019877739","1.0825050635475888","3","-0.002520266","-0.000908443","0.08125071394444802","383.4114285714286","0.9851972603182708","0.4569024946747103","-13758.22038","54.5072854665067","113.93854374378861","0.4301452849299703","0.069473425888805","0.04433891171182577","0.05427859190940627","0.5306122448979592","1","0","303270","90","0.001036047325863199","17851335.20893828","0.10499522740939658"
"11/10/2020 16:00","15297.94","-0.004040365","0.11490700204864424","0.26198362636307676","-0.00882074","1.080194608630266","3","-0.000399061","-0.000715699","0.08128315021629919","375.28999999999996","0.6133400834572306","0.45726199294068026","-3171.461852","52.5301771562515","106.93017878236424","0.5654959065907692","0.06754922929114233","0.035433528958800954","0.062343034421628085","0.5918367346938775","1","1","303270","90","0.0001608181528390147","18684756.752917957","-0.13289207"
"11/10/2020 20:00","15297.21","-0.002035436","0.09082449283454297","0.2678218691592978","-0.000395341","1.078314272744935","3","-0.000493995","-0.000133631","0.0812031144832006","360.7785714285714","0.46394382395888967","0.4618538282327151","-9187.258133","48.79081301546779","100.16248339911363","0.5669554672898245","0.067365427585759","0.03548294100688955","0.06229828838069163","0.5714285714285714","1","1","303270","90","0.003894831402005711","20275384.775752418","-0.050376555"
"11/11/2020 0:00","15401.9","0.004368463851434301","0.10824888775039554","0.6193616473299739","-0.025343635","1.0791270559627","3","0.0016634446909873308","0.0024838140074690536","0.08116956062292904","347.6342857142857","0.8317093862719978","0.48410523231865643","595.4920440998394","51.291236633642896","102.07004418546603","0.6548404118324936","0.057304106302328794","0.028444542556437868","0.0686720469552458","0.7346938775510204","2","0","322277","86","0.0015933799282398806","21962377.016022544","-0.045132945"
"11/11/2020 4:00","15400.51","0.008233855371678978","0.13235214103052395","0.5433312272941974","0.026634962029096876","1.0793081541948681","3","0.0015838819409117356","0.0019032004174547536","0.08117426950263819","335.8107142857143","0.460413197027417","0.4984455784087273","-5257.173296","48.36655410584221","102.2904972894703","0.6358328068235491","0.05051819207752368","0.028537366619676867","0.04523421626946127","0.7142857142857143","2","0","322277","86","0.0004112434858106754","22905954.178918917","-0.099515678"
"11/11/2020 8:00","15574.48","0.01932295061796263","0.13508427598883177","1.3376900822050641","0.013963541666666579","1.0795562331095754","3","0.005287504397700726","0.0020130943949345876","0.08087011106288897","342.65999999999997","1.0728851149882008","0.5338566025317604","8316.59785450017","52.90543672604463","115.17546200298239","0.8344225205512661","0.048400203381579625","0.017048402258052944","0.04937179283032234","0.9183673469387755","2","0","322277","86","0.0014402622201208795","18781626.70118902","0.0017676315733815826"
"11/11/2020 12:00","15667.27","0.03295073871814003","0.12621239883348068","1.730515408921586","0.022106663378654412","1.0801400313074285","3","0.004775322702455361","0.0023944893743436963","0.08086662988377774","345.0092857142857","1.0300580473121634","0.4990136814438422","20749.819428850198","57.65328220072073","131.3600302314826","0.9326288522303964","0.04574968020132032","0.011024894573208962","0.055001924393975436","0.9591836734693877","2","0","322277","86","0.0027792020539849785","18624526.38270875","-0.074777863"
"11/11/2020 16:00","15807.58","0.03331428937490921","0.12092529849825495","2.109205002736127","0.03082313492547395","1.0803171666528388","3","0.006555665936303975","0.0020674866244091454","0.08079168313478245","318.28000000000003","1.6511049073746824","0.5430016115334598","41780.81760770036","50.128509243256374","153.73608761584728","1.0273012506840318","0.05082144143254148","0.009958513573867732","0.06338984208841575","1","2","1","322277","86","0.001437133905590117","22429181.778851766","-0.204058987"
"11/11/2020 20:00","15684.24","0.025300692086988485","0.10889627481881026","1.3260890144047912","0.02680896696113977","1.0794724669103888","3","0.003613532020854573","0.0010730906587711514","0.08078543153470193","278.43","0.8270097567130911","0.4604282105630443","29923.56937800045","75.47233116118159","159.67612018062573","0.8315222536011982","0.05336980534648488","0.01790077173009341","0.056024391363559786","0.9387755102040817","2","1","322277","86","0.0009719713285297185","21127159.763647575","0.03826845573278587"
"11/12/2020 0:00","15628.14","0.014689096799745505","0.09201476596449365","0.9608779871684819","0.02283490540105393","1.0786074470475748","3","0.002904862591691774","0.0009356610279694604","0.08083348965108685","251.77500000000015","0.8639106979738035","0.47004221468646684","17528.265253900085","62.91270177601412","158.0351072877238","0.7402194967921202","0.05455153882237001","0.021554708365806845","0.05263582230514947","0.8979591836734694","3","0","324855","87","0.0015045425316289364","18644039.025526665","0.14391682279917623"
"11/12/2020 4:00","15862.75","0.03001459042590149","0.0958063315020099","1.79982729655611","0.04583883028767444","1.077789044646772","3","0.003665226615442155","0.00125490640402072","0.08109167962749493","256.91857142857145","0.7606103798288","0.52426796558898","26976.228008100064","71.5234028840731","173.66377117747106","0.9499568241390283","0.06005610085775774","0.006445918898047312","0.0666473341633701","1","3","0","324855","87","0.0003670302004842145","18160746.6674359","-0.016565106"
"11/12/2020 8:00","15762.55","0.01207552354877972","0.0710000271783442","1.2404847521650288","0.030370755801107707","1.0768625727293917","3","0.0012099775910321773","0.0010621985534217749","0.08118205253964234","279.3435714285714","1.8717020877557167","0.49503065881477887","-67.67097585","66.01647940074899","175.93621415459347","0.8101211880412574","0.06272148812477946","0.025271291764340172","0.06071416109703052","0.9387755102040817","3","0","324855","87","0.0005052065156955144","19710314.61486843","-0.006582773"
"11/12/2020 12:00","16125.01","0.029216321669314427","0.06927930950792627","2.215796198222529","0.05411444309125657","1.0774183789981944","3","0.004014915252693829","0.0026503129804347166","0.0820860943399024","293.8714285714285","1.389998165707475","0.5182482031775332","19363.369881300256","75.96577270978257","204.62583512921083","1.0539490495556316","0.07244269202196683","0.002225114899153501","0.0818275461534597","1","3","0","324855","87","0.0012391398304758784","21215248.118924677","0.06025514615933235"
"11/12/2020 16:00","16063.81","0.016209312241342477","0.062359465851193896","1.8212332519627854","0.042975866613859326","1.0760977206798639","3","0.0047779355723262945","0.0008424230616261643","0.08214685399027938","294.72857142857134","1.173640272703723","0.4553909137973247","2175.9393361499533","73.1574566555882","219.88948876882023","0.955308312990697","0.0775496598246873","0.008415811690999864","0.07832948721380537","0.9795918367346939","3","1","324855","87","0.00297202163843382","23025187.761846613","-0.016963101"
"11/12/2020 20:00","16291.86","0.03874079968171884","0.04501854391463267","2.207628096741044","0.05787795339245272","1.0782206806762233","3","0.008285523752409034","0.004142677816157661","0.08246239204879276","293.93285714285713","1.0667620421394652","0.49873430711893857","14573.544937700033","81.0549690933496","247.53435143496608","1.0519070241852615","0.0827257764660802","0.002997816087297592","0.09123083552154264","1","3","1","324855","87","0.0005012727358347866","14784487.090470467","-0.159780155"
"11/13/2020 0:00","16432.99","0.05150005054984175","0.06496946303679474","2.1622560646428046","0.055122867665565956","1.0797043881733503","3","0.007068253817543799","0.003431558150117911","0.08255202711292689","292.4707142857143","1.0575004444556098","0.4893906960186134","26820.413464650046","81.16608181353885","277.6307611997836","1.0405640161607008","0.09452300912271543","0.0024584692134540223","0.08279260195497","1","4","0","300040","89","0.0007887586639643648","20759267.34381073","-0.085986974"
"11/13/2020 4:00","16253.3","0.0246205733558178","0.03305091748075739","1.4817233647066532","0.03740472973274844","1.0809242899075475","3","0.00604617863645764","0.0029491920994850554","0.08284961965969403","304.88214285714287","0.8877482556370635","0.4974571896539662","13075.129026700044","73.9030866080312","283.71244108732026","0.8704308411766642","0.09863196610022529","0.013947936726695547","0.0726523229128854","0.9591836734693877","4","0","300040","89","0.0016253730518976056","21413345.564058144","-0.184057802"
"11/13/2020 8:00","16225","0.029338527078423215","0.04191015363117723","1.2631872370215176","0.026406318993799083","1.0820765745812182","3","0.0012303893242715989","0.0028301927888192946","0.0828577195821471","309.2242857142858","1.1179411666357684","0.4393779266533446","-2848.987738","71.39544797612729","282.9865499326843","0.8157968092553801","0.10070725919462827","0.01571648690292758","0.07103482280431439","0.9387755102040817","4","0","300040","89","0.0014666230619075323","19910437.600902263","-0.050049752"
"11/13/2020 12:00","16100.17","-0.001540464","0.04470105319029516","0.8575544199874245","0.026518977011318334","1.083080170284505","3","0.0004472142097024578","0.0026177248351724656","0.0829615937334749","318.1214285714286","0.945770464187989","0.4551332202755198","-16400.2247","67.09005461704554","269.2349651256882","0.7143886049968554","0.09881341474792857","0.023591676361181275","0.06383224524958438","0.8979591836734694","4","0","300040","89","0.00028176215510355903","20524859.21284016","0.1434175765679065"
"11/13/2020 16:00","16282","0.013582705472736656","0.054807628146947396","1.2001223516331405","0.04183863210849159","1.0846601678032952","3","-0.000121289","0.0031700187970519563","0.08315093863429263","320.1257142857144","1.0112957109112604","0.4424508432229834","-2687.140131","67.21593895388443","269.89768397917396","0.800030587908286","0.09813551606552226","0.01216066822257708","0.07428694263603985","0.9591836734693877","4","1","300040","89","0.0019150087370179193","18206171.70821115","0.12738755908621743"
"11/13/2020 20:00","16320.7","0.0017702091719422608","0.04754709908651655","1.2012262302620778","0.02886952136294152","1.0866349491980103","3","-0.001383203","0.0036323930424337213","0.08313928229798909","315.48928571428587","0.5110573589137197","0.49603799937772175","2720.0978498498444","66.32962639010367","270.4283305569297","0.8003065575655186","0.0937117930758825","0.009760610758116947","0.07410834094125865","0.9795918367346939","4","1","300040","89","0.0024738787759477844","17764689.198184114","-0.190047564"
"11/14/2020 0:00","16178.62","-0.015479228","0.04074698299153434","0.741038387812598","0.026396109766503528","1.087519905748848","3","-0.000920765","0.002766301517253715","0.08305805177016164","305.5035714285715","0.5253808708779355","0.4367732399773923","-5114.22096","59.26432694804545","256.42825786933645","0.6852595969531503","0.08837530051818589","0.018628288444873492","0.05676936599042444","0.8775510204081632","5","0","273511","90","0.004212691263220822","21403059.393716186","0.013474160334379807"
"11/14/2020 4:00","16089","-0.010108716","0.04173613624605932","0.4088683563666079","-0.002233177","1.0880928264029122","3","-0.001679624","0.0024809191160020767","0.08214255429383274","296.347142857143","0.6008372093789177","0.4306225867139571","-13941.03624","60.27935798455908","235.38810681359428","0.602217089091652","0.08056089364610235","0.024302318354155014","0.05073777114798929","0.8163265306122449","5","0","273511","90","0.0023645838659251007","17114567.069445815","0.1107200621790286"
"11/14/2020 8:00","15925.44","-0.018462866","0.02639155191915421","-0.198478349","-0.008613772","1.0878304082941779","3","-0.002162613","0.0016377236635833849","0.08232641055726755","304.2928571428573","1.1791495164354746","0.47021414792594096","-29541.94841","57.15950796143065","203.1736510654937","0.4503804128177166","0.07354734950930232","0.03482227178652517","0.03789031888600881","0.7755102040816326","5","0","273511","90","0.0007322201895705109","17435261.12015059","-0.149839682"
"11/14/2020 12:00","15951.92","-0.009207977","0.04003218169881029","-0.228341216","-0.020865635","1.0877187649020184","3","-0.004102122","0.0017219356666647709","0.0823112547921478","294.96500000000026","0.6429781409287433","0.4723752431196045","-20575.38413","52.386611210140615","177.731400538456","0.44291469603611877","0.065011707429141","0.03310447895927261","0.0368952452118616","0.7755102040816326","5","0","273511","90","0.0007020618898090729","20913496.28150467","0.20036979738475316"
"11/14/2020 16:00","15881.33","-0.024608156","0.08452953934573104","-0.601904545","-0.033570275","1.0868411177238284","2","-0.005490319","0.0009573096967532807","0.0823148317236212","280.3507142857147","0.8863028191955334","0.47521895463527547","-31643.85242","53.23031568870614","150.1414731963232","0.34952386385939327","0.06027201106491038","0.0376964649686141","0.027748935385134652","0.7346938775510204","5","1","273511","90","0.0007444132392076492","20806152.343568854","0.20043243967043445"
"11/14/2020 20:00","16070.45","-0.015333288","0.0845002463170541","0.10433769148247798","-0.011250023","1.0860490855268266","2","-0.00135351","0.0012562595645760136","0.08251784519238396","272.47785714285743","0.4578792442700935","0.5357311086165042","-23797.20456","48.36173867089446","141.90091504284283","0.5260844228706195","0.05639881307520534","0.02548466284391534","0.03919056404767765","0.7959183673469388","5","1","273511","90","0.00048802272457047367","16263982.505124185","-0.137266254"
"11/15/2020 0:00","15929.47","-0.015399954","0.06498852408271216","-0.558541307","-0.018214484","1.0843498666000622","2","-0.00200016","0.00037965014191334526","0.0827325444488048","266.78857142857174","0.5288906533078799","0.4519084736965173","-27425.92319","46.150628094626825","122.58126503606582","0.3603646733056472","0.05508112910540262","0.03456047188010654","0.030687147783322353","0.7346938775510204","6","0","252715","86","0.0014962752395062265","22380500.761502936","0.19674502777643615"
"11/15/2020 4:00","16030.9","-0.003611163","0.07362741795381988","-0.193450287","-0.004302439","1.0836219914596517","2","0.0013204936838304593","0.001078575497531442","0.0826971923802714","260.0700000000002","0.4172238638473089","0.47399291054709036","-19942.05841","41.937417353584536","114.13913166852217","0.45163742826089953","0.05065687050962789","0.02801464671353451","0.03682014110249582","0.7551020408163265","6","0","252715","86","0.0012104448390399254","20895928.652311124","0.1701185130191884"
"11/15/2020 8:00","15953.72","0.0017757751120219822","0.05159317118186002","-0.7476155","-0.020162142","1.0829224705428357","2","2.253778741786586e-05","0.0010119634418802375","0.08269825079526584","262.24357142857167","0.7127739822742953","0.5068389210226989","-26564.50519","34.58334137507316","100.06738465214221","0.3130961249550395","0.04417874072803588","0.03298791755151781","0.02270191528997616","0.7346938775510204","6","0","252715","86","0.001714500511280288","21386173.999145787","-0.09859078"
"11/15/2020 12:00","16027.19","0.00471855425553791","0.04387995425141411","-0.39654391","-0.01798391","1.0816036115737813","2","0.0018229827051608857","0.000510849128861491","0.08226927972507264","253.63142857142884","0.5878758897269151","0.47705723706340847","-17118.11229","42.19325079237941","93.7629972786035","0.4008640224141453","0.042355685803332634","0.028252613215417017","0.0266540797232703","0.7346938775510204","6","0","252715","86","0.0003797983903263433","19032629.354179025","0.14239365105443194"
"11/15/2020 16:00","15855.29","-0.001639661","0.033626976681723875","-1.507249872","-0.019985017","1.0801564362835114","2","-0.002696356","0.0002880230040751152","0.08260432708243025","248.41000000000025","0.7864540298045257","0.4722496361934597","-24559.36122","38.38682724262933","74.04231774345317","0.1231875321217481","0.04024069829642249","0.03940072997718737","0.011686320464652546","0.5918367346938775","6","1","252715","86","0.004061703878719934","23552265.626467634","-0.157548945"
"11/15/2020 20:00","15957","-0.007059541","0.031140348042985266","-0.812683787","-0.008204363","1.0776132130864653","2","0.00034488331218262425","-0.000522062","0.0826430085811308","247.79357142857174","0.656512701041601","0.48022610160980633","-15553.64785","45.436521849998414","65.86147403080213","0.2968290533667683","0.040990750581459845","0.03277558438302939","0.017985836936767564","0.7142857142857143","6","1","252715","86","0.001093166148358156","21765063.52790838","-0.108808702"
"11/16/2020 0:00","16006.5","0.004835691331852354","0.03708805448721275","-0.492154027","0.005089969256736326","1.0755063336754382","2","-0.000305766","-0.000178113","0.08264603707007624","236.35500000000022","0.7186991068596977","0.4763285773909532","-7502.659112","40.409518770190516","62.65014093364516","0.3769614931991485","0.04124481297999227","0.029581732421203887","0.02102270952425577","0.7142857142857143","0","0","311477","90","0.002556922808370766","21274009.395321228","-0.154281888"
"11/16/2020 4:00","16235.71","0.012775951443774192","0.06093146166241703","0.9242272219026557","0.01779033495654425","1.073391446476859","2","0.003521279333640502","-0.000174538","0.08296218497569839","245.93428571428598","1.2042147627909305","0.5182663069220383","5381.981541600078","47.387864743089274","77.70473590386428","0.7310568054756623","0.040460082650367324","0.015046462396778515","0.03484356397102431","0.8979591836734694","0","0","311477","90","0.0006897692232286602","24640134.841799468","0.01779108572554341"
