time,equity_strategy,equity_bh_1x,equity_bh_3x
2020-11-25 08:00:00,1.0,1.2495755154732713,1.8339524199356543
2020-11-25 12:00:00,1.0,1.2395492557587324,1.7898069888544015
2020-11-25 16:00:00,1.0,1.2301166263136343,1.7489471697895027
2020-11-25 20:00:00,1.0,1.2131255800208425,1.6764749138508266
2020-11-26 00:00:00,1.0,1.1618549779397664,1.4639151930209144
2020-11-26 04:00:00,1.0,1.1418892996199734,1.3884460672188081
2020-11-26 08:00:00,1.0,1.108196245353353,1.2655418889294205
2020-11-26 12:00:00,1.0,1.0955705849720816,1.22228699931517
2020-11-26 16:00:00,1.0,1.0704054572508441,1.138059632667064
2020-11-26 20:00:00,1.0,1.111402237649121,1.2688234862831285
2020-11-27 00:00:00,1.0,1.1067776245457048,1.252984528464403
2020-11-27 04:00:00,1.0,1.1078190697891452,1.256521593404099
2020-11-27 08:00:00,1.0,1.0880653096987267,1.1893056730934133
2020-11-27 12:00:00,1.0,1.069237638751355,1.1275671294529253
2020-11-27 16:00:00,1.0,1.088957699306827,1.1899546416409685
2020-11-27 20:00:00,1.0,1.110757410009281,1.2614193099747188
2020-11-28 00:00:00,1.0,1.1010849954116793,1.2284661995001445
2020-11-28 04:00:00,1.0,1.1026695216221407,1.2337697053145513
2020-11-28 08:00:00,1.0,1.1121034472031983,1.2654363779373106
2020-11-28 12:00:00,1.0,1.1352232723803801,1.3443588951842453
2020-11-28 16:00:00,1.0,1.1545007025056906,1.412845294192555
2020-11-28 20:00:00,1.0,1.1483667390774628,1.390325581526694
2020-11-29 00:00:00,1.0,1.1579341666623468,1.4250753845330604
2020-11-29 04:00:00,1.0,1.1546847538119365,1.413078178472583
2020-11-29 08:00:00,1.0,1.172383490338603,1.4780561691054481
2020-11-29 12:00:00,1.0,1.1742972350827718,1.4852943012913469
2020-11-29 16:00:00,1.0,1.1692999828910058,1.4663321765903825
2020-11-29 20:00:00,1.0,1.1785109730870336,1.5009846306235226
2020-11-30 00:00:00,1.0,1.204077902955709,1.598672907597106
2020-11-30 04:00:00,1.0,1.2068969986675728,1.6099017789037302
2020-11-30 08:00:00,1.0,1.2054680087722487,1.604183312347618
2020-11-30 12:00:00,1.0,1.2502449696963418,1.7829448878586007
2020-11-30 16:00:00,1.0,1.2481776328409748,1.7741003467476213
2020-11-30 20:00:00,1.0,1.2764262680098095,1.894554147864313
2020-12-01 00:00:00,1.0,1.258531166885282,1.8148709599396717
2020-12-01 04:00:00,1.0,1.2647454907429974,1.841755147320442
2020-12-01 08:00:00,1.0,1.2588720506426245,1.816095980437028
2020-12-01 12:00:00,1.0,1.2483973278861062,1.7707622980713078
2020-12-01 16:00:00,1.0,1.2358520279343226,1.7173784666346523
2020-12-01 20:00:00,1.0,1.2160969717079446,1.6350217425200853
2020-12-02 00:00:00,1.0,1.2065891663771966,1.5966724937321655
2020-12-02 04:00:00,1.0,1.239396311715514,1.7269130130885013
2020-12-02 08:00:00,1.0,1.2395797149537802,1.7276796478666039
2020-12-02 12:00:00,1.0,1.2243021603994175,1.6637998027360432
2020-12-02 16:00:00,1.0,1.2378811287788847,1.7191603639811832
2020-12-02 20:00:00,1.0,1.2445555809022149,1.7469686565747657
2020-12-03 00:00:00,1.0,1.2369673529274532,1.7150141260557454
2020-12-03 04:00:00,1.0,1.2448161042300698,1.7476602245741002
2020-12-03 08:00:00,1.0,1.2570250569003691,1.799082521152084
2020-12-03 12:00:00,1.0,1.2660007984197517,1.837621370302121
2020-12-03 16:00:00,1.0,1.2581779698363247,1.8035564700294051
2020-12-03 20:00:00,1.0,1.2586711495689058,1.8056773404918722
2020-12-04 00:00:00,1.0,1.241868042990238,1.733360622635833
2020-12-04 04:00:00,1.0,1.249730403720429,1.7662827351765256
2020-12-04 08:00:00,1.0,1.220522627941581,1.6424419693501375
2020-12-04 12:00:00,1.0,1.2276578563985052,1.6712473312752616
2020-12-04 16:00:00,1.0,1.233839128789254,1.6964915838161854
2020-12-04 20:00:00,1.0,1.208680481747814,1.5927144414721404
2020-12-05 00:00:00,1.0,1.2195894100507572,1.6358395053201724
2020-12-05 04:00:00,1.0,1.2255814465914223,1.6599509234985268
2020-12-05 08:00:00,1.0,1.2321995168005149,1.6868418456463317
2020-12-05 12:00:00,1.0,1.238508458583272,1.7127520660022069
2020-12-05 16:00:00,1.0,1.2390534837542322,1.7150132366412512
2020-12-05 20:00:00,1.0,1.2408985332925486,1.7226746114453897
2020-12-06 00:00:00,1.0,1.2432140801841551,1.7323182698141315
2020-12-06 04:00:00,1.0,1.2462988837677118,1.7452135427001783
2020-12-06 08:00:00,1.0,1.2371073356110762,1.7066002986454774
2020-12-06 12:00:00,1.0,1.2394838008927784,1.7164353620455426
2020-12-06 16:00:00,1.0,1.239923839051021,1.718263454647268
2020-12-06 20:00:00,1.0,1.2546207246955379,1.7793634691112952
2020-12-07 00:00:00,1.0,1.2496487471549818,1.7582089758909132
2020-12-07 04:00:00,1.0,1.255391925591427,1.7824502866594558
2020-12-07 08:00:00,1.0,1.2380418496378598,1.7085475144018685
2020-12-07 12:00:00,1.0,1.2451913355903383,1.7381472483452678
2020-12-07 16:00:00,1.0,1.2291911852385669,1.6711440099380779
2020-12-07 20:00:00,1.0,1.242145416085566,1.7239796929708588
2020-12-08 00:00:00,1.0,1.241356717354224,1.720695776500779
2020-12-08 04:00:00,1.0,1.2406030142937876,1.7175615597489835
2020-12-08 08:00:00,1.0,1.2159673581119967,1.6152405378680483
2020-12-08 12:00:00,1.0,1.2190100372768704,1.6273658437770686
2020-12-08 16:00:00,1.0,1.2180917249495806,1.6236880312825401
2020-12-08 20:00:00,1.0,1.1875268948211595,1.5014614012812018
2020-12-09 00:00:00,1.0,1.1859650509899888,1.4955372030902585
2020-12-09 04:00:00,1.0,1.1616015833596884,1.4033680311395738
2020-12-09 08:00:00,1.0,1.1823967886935471,1.4787380894743267
2020-12-09 12:00:00,1.0,1.1891723394217162,1.5041591622513757
2020-12-09 16:00:00,1.0,1.183374075206993,1.4821568537012844
2020-12-09 20:00:00,1.0,1.201600987137147,1.5506435892274837
2020-12-10 00:00:00,1.0,1.193078245135602,1.5176482720078572
2020-12-10 04:00:00,1.0,1.1882916150372511,1.4993818567233912
2020-12-10 08:00:00,1.0,1.1789970240718373,1.4641982177508068
2020-12-10 12:00:00,1.0,1.175211659002183,1.4500950656426308
2020-12-10 16:00:00,1.0,1.192645983793116,1.514631768010632
2020-12-10 20:00:00,1.0,1.1830241184979342,1.477973154201567
2020-12-11 00:00:00,1.0,1.1659313255323234,1.413910159867418
2020-12-11 04:00:00,1.0,1.154335445170857,1.3717236278736948
2020-12-11 08:00:00,1.0,1.143691576671627,1.3337785592020486
2020-12-11 12:00:00,1.0,1.1733102275496297,1.4374027940028442
2020-12-11 16:00:00,1.0,1.165031807176446,1.406977529750622
2020-12-11 20:00:00,1.0,1.168889755859831,1.4209549518476434
2020-12-12 00:00:00,1.0,1.184799176694439,1.4789755740730517
2020-12-12 04:00:00,1.0,1.1912040325381976,1.5029609689012444
2020-12-12 08:00:00,1.0,1.199321083984426,1.533685205487944
2020-12-12 12:00:00,1.0,1.1923809239894032,1.5070600902034101
2020-12-12 16:00:00,1.0,1.2187106298702315,1.6068950878659767
2020-12-12 20:00:00,1.0,1.2189309729833424,1.6077666686762815
2020-12-13 00:00:00,1.0,1.2173581119965162,1.6015428704667134
2020-12-13 04:00:00,1.0,1.247380509225896,1.7200342718790131
2020-12-13 08:00:00,1.0,1.2518606031698305,1.7385673058677842
2020-12-13 12:00:00,1.0,1.2450254301875252,1.7100895146978328
2020-12-13 16:00:00,1.0,1.2438874228151038,1.7054002262028978
2020-12-13 20:00:00,1.0,1.2426697030811749,1.700391655157953
2020-12-14 00:00:00,1.0,1.2482229975995565,1.7231879999170088
2020-12-14 04:00:00,1.0,1.2414260606280558,1.6950382215969344
2020-12-14 08:00:00,1.0,1.2382271970800651,1.6819350747769592
2020-12-14 12:00:00,1.0,1.2442950575743597,1.7066617503457258
2020-12-14 16:00:00,1.0,1.2427273811313715,1.7002111257791181
2020-12-14 20:00:00,1.0,1.2490304903023108,1.7260815214157104
2020-12-15 00:00:00,1.0,1.2624169824917957,1.7815793903250263
2020-12-15 04:00:00,1.0,1.2441349847833638,1.7041782682321767
2020-12-15 08:00:00,1.0,1.2503525489809781,1.7297281593207816
2020-12-15 12:00:00,1.0,1.2574663911945712,1.7592518641538986
2020-12-15 16:00:00,1.0,1.265701391013112,1.793815266126763
2020-12-15 20:00:00,1.0,1.2589647243637272,1.7651726441838398
2020-12-16 00:00:00,1.0,1.2537860131376344,1.7433897001230838
2020-12-16 04:00:00,1.0,1.2588046515727316,1.7643249533434349
2020-12-16 08:00:00,1.0,1.2792719345088424,1.8503850214394753
2020-12-16 12:00:00,1.0,1.3389972314535907,2.1095514860974007
2020-12-16 16:00:00,1.0,1.3438901447006188,2.1326774168367986
2020-12-16 20:00:00,1.0,1.3826867343076825,2.3173813768253635
2020-12-17 00:00:00,1.0,1.4097591260932911,2.4535012693363063
2020-12-17 04:00:00,1.0,1.4567764580233413,2.6989838090894502
2020-12-17 08:00:00,1.0,1.4744946365894005,2.797463730589355
2020-12-17 12:00:00,1.0,1.512188862562928,3.012008213960602
2020-12-17 16:00:00,1.0,1.484016051347723,2.8436626966287126
2020-12-17 20:00:00,1.0,1.477410942498225,2.8056926862125207
2020-12-18 00:00:00,1.0,1.4783461045929882,2.8110204742521785
2020-12-18 04:00:00,1.0,1.4941842379498247,2.9013673497267707
2020-12-18 08:00:00,1.0,1.48317939558588,2.8372606160736655
2020-12-18 12:00:00,1.0,1.461328487513027,2.711860975777161
2020-12-18 16:00:00,1.0,1.4751504813848964,2.7888114891809157
2020-12-18 20:00:00,1.0,1.4975159554336621,2.915659072072158
2020-12-19 00:00:00,1.0,1.4969100118726064,2.912119761186263
2020-12-19 04:00:00,1.0,1.4810783591955672,2.819722085479554
2020-12-19 08:00:00,1.0,1.4833329876970784,2.832599376692659
2020-12-19 12:00:00,1.0,1.5263303539488087,3.0789250106283674
2020-12-19 16:00:00,1.0,1.5418775047827429,3.173010497605881
2020-12-19 20:00:00,1.0,1.5438022666825673,3.1848933281704173
2020-12-20 00:00:00,1.0,1.5130106127612375,2.994322031728202
2020-12-20 04:00:00,1.0,1.5313120525090613,3.102980365887362
2020-12-20 08:00:00,1.0,1.5263958088147627,3.0730942150554705
2020-12-20 12:00:00,1.0,1.5468144866523932,3.1964210488548126
2020-12-20 16:00:00,1.0,1.5508266755149562,3.2212940605370965
2020-12-20 20:00:00,1.0,1.5200771460123095,3.0296802361521857
2020-12-21 00:00:00,1.0,1.551817571455977,3.219466668846101
2020-12-21 04:00:00,1.0,1.5540670154136504,3.2334670448794234
2020-12-21 08:00:00,1.0,1.4676050258967979,2.693776045138904
2020-12-21 12:00:00,1.0,1.4699037230209315,2.7064337598620543
2020-12-21 16:00:00,1.0,1.4786720827867974,2.7548675134146694
2020-12-21 20:00:00,1.0,1.4723916559951487,2.719764915739157
2020-12-22 00:00:00,1.0,1.4809131018607342,2.7669867185839836
2020-12-22 04:00:00,1.0,1.4682517977405773,2.696016328161194
2020-12-22 08:00:00,1.0,1.4982994696211667,2.8615376933751713
2020-12-22 12:00:00,1.0,1.5127578662491394,2.944378102336619
2020-12-22 16:00:00,1.0,1.516755797616148,2.9677223965577135
2020-12-22 20:00:00,1.0,1.54310105712849,3.1223657811172805
2020-12-23 00:00:00,1.0,1.5363566136633484,3.0814249378893734
2020-12-23 04:00:00,1.0,1.5265714352372721,3.0225474105842145
2020-12-23 08:00:00,1.0,1.4947046365375556,2.8332626362130773
2020-12-23 12:00:00,1.0,1.5196973781761824,2.9753863695520204
2020-12-23 16:00:00,1.0,1.5266479072588812,3.016211292574502
2020-12-23 20:00:00,1.0,1.5056407836956478,2.891699432934843
2020-12-24 00:00:00,1.0,1.4837049787174488,2.765311209057036
2020-12-24 04:00:00,1.0,1.501792556031959,2.866445425784685
2020-12-24 08:00:00,1.0,1.5047283039801758,2.8832556594823218
2020-12-24 12:00:00,1.0,1.5055993073449447,2.8882625275812113
2020-12-24 16:00:00,1.0,1.5091656254374477,2.908786838779605
2020-12-24 20:00:00,1.0,1.5378134704818014,3.0744356049982087
2020-12-25 00:00:00,1.0,1.5217420326522588,2.9780443293947108
2020-12-25 04:00:00,1.0,1.5326691068586347,3.04219707804513
2020-12-25 08:00:00,1.0,1.5925881761293252,3.3989974140839214
2020-12-25 12:00:00,1.0,1.556991746206212,3.1710812928804883
2020-12-25 16:00:00,1.0,1.5845041761500633,3.339182669389155
2020-12-25 20:00:00,1.0,1.6015360507255791,3.4468615406710676
2020-12-26 00:00:00,1.0,1.6143237281017853,3.529427312429846
2020-12-26 04:00:00,1.0,1.6062027882476781,3.476162406962487
2020-12-26 08:00:00,1.0,1.6094353513306152,3.497150256720798
2020-12-26 12:00:00,1.0,1.6609975840025737,3.8332697692133406
2020-12-26 16:00:00,1.0,1.6805063743966508,3.9683376173037557
2020-12-26 20:00:00,1.0,1.716951773373222,4.2265234533229075
2020-12-27 00:00:00,1.0,1.721792193113891,4.26226961907165
2020-12-27 04:00:00,1.0,1.7912197157833092,4.777869855473165
2020-12-27 08:00:00,1.0,1.7916798440489237,4.781551871058231
2020-12-27 12:00:00,1.0,1.7730893659821363,4.632711660326329
2020-12-27 16:00:00,1.0,1.7550763164852963,4.491518667954245
2020-12-27 20:00:00,1.0,1.7032302300382125,4.093471592251373
2020-12-28 00:00:00,1.0,1.7676475391562698,4.557925111699758
2020-12-28 04:00:00,1.0,1.7498684422001156,4.420393521236061
2020-12-28 08:00:00,1.0,1.7406503232563109,4.350535046836787
2020-12-28 12:00:00,1.0,1.7443605124403154,4.378354490856785
2020-12-28 16:00:00,1.0,1.749572275133375,4.417599150025058
2020-12-28 20:00:00,1.0,1.7549298531218755,4.458182152461562
2020-12-29 00:00:00,1.0,1.7137898497000765,4.14464888727549
2020-12-29 04:00:00,1.0,1.713208532722251,4.140431296479768
2020-12-29 08:00:00,1.0,1.7417734250651984,4.347535636631608
2020-12-29 12:00:00,1.0,1.7248309838708868,4.22066861856171
2020-12-29 16:00:00,1.0,1.745352056449316,4.371314069381406
2020-12-29 20:00:00,1.0,1.774734162514714,4.592080555702261
2020-12-30 00:00:00,1.0,1.8188377808078586,4.934431605697983
2020-12-30 04:00:00,1.0,1.8396459475013118,5.103786690256216
2020-12-30 08:00:00,1.0,1.80414478357122,4.808310756637946
2020-12-30 12:00:00,1.0,1.824555036525114,4.971499719714924
2020-12-30 16:00:00,1.0,1.8649102296234494,5.30137603557467
2020-12-30 20:00:00,1.0,1.8713312871667016,5.356135412260136
2020-12-31 00:00:00,1.0,1.880952504393904,5.438749125801508
2020-12-31 04:00:00,1.0,1.8894583966279754,5.512533148275471
2020-12-31 08:00:00,1.0,1.8735839714642735,5.373591277291335
2020-12-31 12:00:00,1.0,1.864491577708538,5.295358101965865
2020-12-31 16:00:00,1.0,1.8727758306935394,5.365942630242644
2020-12-31 20:00:00,1.0,1.8744478460812652,5.38031478066296
2021-01-01 00:00:00,1.0,1.8974393537984588,5.578295560537665
2021-01-01 04:00:00,1.0,1.885413156298446,5.472227847769655
2021-01-01 08:00:00,1.0,1.8997134243393623,5.59674324866625
2021-01-01 12:00:00,1.0,1.8916242398162624,5.525248640658278
2021-01-01 16:00:00,1.0,1.881279130655692,5.434597496857454
2021-01-01 20:00:00,1.0,1.9008929080624868,5.60457703449534
2021-01-02 00:00:00,1.0,1.9022058937894375,5.616190623489245
2021-01-02 04:00:00,1.0,1.9280022397229404,5.8446788170518404
2021-01-02 08:00:00,1.0,1.9283262737128095,5.847625713934386
2021-01-02 12:00:00,1.0,2.0538110285616544,6.989218642212055
2021-01-02 16:00:00,1.0,2.1403870780429406,7.873086141103784
2021-01-02 20:00:00,1.0,2.085374531446853,7.266020452889337
2021-01-03 00:00:00,1.0,2.1110082123174414,7.533964910846212
2021-01-03 04:00:00,1.0,2.2327458381074363,8.837371021272507
2021-01-03 08:00:00,1.0,2.23023068627807,8.807505557620205
2021-01-03 12:00:00,1.0,2.1714567531275786,8.111185110523266
2021-01-03 16:00:00,1.0,2.123861992627581,7.577833600551259
2021-01-03 20:00:00,1.0,2.1386275734779496,7.735882167390323
2021-01-04 00:00:00,1.0,2.1713621352025365,8.091106305678343
2021-01-04 04:00:00,1.0,2.0782788351366928,7.0505426006575105
2021-01-04 08:00:00,1.0,1.9923592785188817,6.17609858873506
2021-01-04 12:00:00,1.0,2.057338462575373,6.780383947217376
2021-01-04 16:00:00,1.0,2.0521403093098876,6.728989183160395
2021-01-04 20:00:00,1.0,2.0730858664150458,6.935031274760761
2021-01-05 00:00:00,1.0,2.0219720967850665,6.422063244785508
2021-01-05 04:00:00,1.0,1.9972009943955102,6.1860338953572045
2021-01-05 08:00:00,1.0,2.059343584904684,6.7634662704368145
2021-01-05 12:00:00,1.0,2.080296918825599,6.969916279458306
2021-01-05 16:00:00,1.0,2.1838432764243256,8.010694790893211
2021-01-05 20:00:00,1.0,2.2001603320181893,8.190255687491746
2021-01-06 00:00:00,1.0,2.21105176248568,8.311888096320958
2021-01-06 04:00:00,1.0,2.2472664492614642,8.720307875130523
2021-01-06 08:00:00,1.0,2.2629581192548796,8.902978061119148
2021-01-06 12:00:00,1.0,2.240124092056763,8.633475711788748
2021-01-06 16:00:00,1.0,2.256360139153159,8.821197702850629
2021-01-06 20:00:00,1.0,2.3829044851488765,10.30536595441145
2021-01-07 00:00:00,1.0,2.4273049185767417,10.88142267577019
2021-01-07 04:00:00,1.0,2.3887688522975328,10.36315994466086
2021-01-07 08:00:00,1.0,2.451128545579919,11.174762299945844
2021-01-07 12:00:00,1.0,2.525548135897265,12.192605163089855
2021-01-07 16:00:00,1.0,2.531483142455713,12.278562572389202
2021-01-07 20:00:00,1.0,2.5554798036094812,12.62773871411038
2021-01-08 00:00:00,1.0,2.485152762584186,11.585189095033448
2021-01-08 04:00:00,1.0,2.5229642888620467,12.113994030282578
2021-01-08 08:00:00,1.0,2.675656881704265,14.31345103368705
2021-01-08 12:00:00,1.0,2.646001939019398,13.83753286989437
2021-01-08 16:00:00,1.0,2.6159322328274968,13.365775224879906
2021-01-08 20:00:00,1.0,2.63004196888237,13.582050965770922
2021-01-09 00:00:00,1.0,2.605984389338506,13.209336831916206
2021-01-09 04:00:00,1.0,2.5688513902354324,12.644672329620875
2021-01-09 08:00:00,1.0,2.628937661044895,13.531961343826811
2021-01-09 12:00:00,1.0,2.6263052089111962,13.491311189537653
2021-01-09 16:00:00,1.0,2.635427413794,13.631893294455663
2021-01-09 20:00:00,1.0,2.5979891746724686,13.050939239528024
2021-01-10 00:00:00,1.0,2.6127923434656624,13.274029379805619
2021-01-10 04:00:00,1.0,2.655689907248513,13.927839687463303
2021-01-10 08:00:00,1.0,2.539244404581065,12.095734641179533
2021-01-10 12:00:00,1.0,2.571002975928165,12.54958215294853
2021-01-10 16:00:00,1.0,2.427453326144101,10.447498094867957
2021-01-10 20:00:00,1.0,2.4723806388394935,11.027585063466734
2021-01-11 00:00:00,1.0,2.296638212161905,8.675987745882757
2021-01-11 04:00:00,1.0,2.2277557146634472,7.895337531533335
2021-01-11 08:00:00,1.0,2.216299168917625,7.773528894688628
2021-01-11 12:00:00,1.0,2.046598680015141,5.987887760458779
2021-01-11 16:00:00,1.0,2.09031864206428,6.371632108871764
2021-01-11 20:00:00,1.0,2.2944503346623066,8.238312174995288
2021-01-12 00:00:00,1.0,2.267263234844284,7.94546319232172
2021-01-12 04:00:00,1.0,2.359848818701688,8.918842027262091
2021-01-12 08:00:00,1.0,2.2948728749850957,8.182129353567104
2021-01-12 12:00:00,1.0,2.1923750913775866,7.085793953372858
